,name,account_id,season,rank,assists,damageDealt,days,headshotKills,heals,kills,longestKill,longestTimeSurvived,losses,maxKillStreaks,mostSurvivalTime,rideDistance,roadKills,roundMostKills,roundsPlayed,suicides,swimDistance,timeSurvived,top10s,vehicleDestroys,walkDistance,weaponsAcquired,wins
0,Oilersfan74,account.166d81fc85534147b1b4bf2e537d5077,xbox-01,1,258,496847.47,120,822,4492,4016,397.2331,2189.345,4156,3,2189.345,3592398.0,57,11,4220,182,35318.77,3551210.8,743,116,4822258.0,20648,64
0,ALPHA NANOC,account.f396a20e56a94b4ba82b5f4eebd54861,xbox-02,1,205,444983.03,109,938,1700,4104,388.74417,2190.613,880,6,2190.613,441387.2,27,18,1015,13,4118.4077,911952.4,341,48,2043421.2,4859,135
0,XIISJagobo,account.55ff3a6b5c964172a677104edeb8f2ce,xbox-02,2,404,701186.06,113,1246,6576,6081,582.3584,2194.488,2046,3,2194.488,7157098.0,90,15,2312,69,29266.576,2733672.2,940,187,4058920.8,14552,269
0,WyattEarpXXX,account.d6c2446f5a924e53bb74b286ca1cc9ed,xbox-01,2,575,816185.7,111,1416,2160,6728,354.73224,2186.338,1317,5,2186.338,1031563.7,30,22,1535,25,7953.731,1779426.0,638,81,2811716.8,7530,220
0,XIISJagobo,account.55ff3a6b5c964172a677104edeb8f2ce,xbox-01,3,404,701186.06,113,1246,6576,6081,582.3584,2194.488,2046,3,2194.488,7157098.0,90,15,2312,69,29266.576,2733672.2,940,187,4058920.8,14552,269
0,JonFriendly,account.14731f042cdb45fa8fd4edb5f47ac29e,xbox-02,3,181,315367.6,117,528,2273,2637,390.10095,2190.704,1629,5,2190.704,4062985.0,177,11,1683,59,4760.6357,1515523.9,376,62,1899044.2,9884,54
0,XreecyX,account.a0af18f8ce5040a6a3b45029e8adea3c,xbox-02,4,112,310060.62,102,780,1060,2905,329.7687,2178.429,607,4,2178.429,205227.5,8,19,683,7,3070.0344,588418.6,172,16,1269371.1,2815,76
0,Brat0069,account.3520dffd3e3944e1893175cfef9e85f5,xbox-01,4,256,451671.6,119,868,1841,4068,398.84915,2194.341,3849,3,2194.341,8498114.0,124,13,4108,91,18555.578,2980070.8,812,109,1584307.9,10129,260
0,zCritic,account.dfea3f7020494c53afd7bdd8e2528910,xbox-01,5,439,1186084.8,116,2267,4316,11420,410.12003,2185.11,1939,4,2185.11,1551561.2,75,24,2241,24,7826.564,1913581.2,583,90,3582926.5,9843,304
0,xBindersx,account.6668be42410243cf9446a2d45788b2a2,xbox-02,5,395,966775.1,111,2515,5107,8959,588.02295,2188.423,2494,9,2188.423,1350389.1,63,20,2617,40,13330.05,1715151.6,386,91,3157173.5,12099,123
0,IBRETT FAVRE,account.3c5b670fee984aea94bd89c5cf8b1cfa,xbox-01,6,154,321939.88,87,537,3869,2722,329.1101,2108.542,2362,6,2108.542,2233636.5,40,9,2387,82,10527.304,1852449.1,310,47,2935804.5,10758,25
0,CreepiestMike,account.9994a3584161427f8d43821465e1c6c4,xbox-02,6,115,225002.73,88,391,1030,1948,246.22545,1953.007,1484,6,1953.007,419084.8,5,10,1492,4,6278.025,1047703.8,182,1,1478460.6,5729,8
0,PURPMAN478,account.cb50bd3f0caa461cac06c25a9ec730f7,xbox-01,7,349,924003.75,107,1549,6559,8983,417.77258,2205.498,2366,7,2205.498,2003739.4,37,18,2522,25,3990.381,1688905.4,378,44,2577631.5,10716,158
0,StephenRanoff,account.5a14e8fb35a1481ab618b5bbdcdd5a0e,xbox-02,7,94,182072.25,106,330,2439,1507,381.13425,2196.106,1005,3,2196.106,1781661.8,21,9,1059,30,9828.495,1059764.8,318,58,1783684.1,4807,55
0,Phalizideee,account.274d9aaec4f24bb8b1e294ef6fe6a1de,xbox-02,8,435,812691.6,112,1798,4407,7277,468.63184,2091.335,2129,18,2091.335,1756496.9,69,24,2257,38,7733.2983,1412202.0,330,116,2213283.2,9271,129
0,LAURSEN MN,account.42dda053d444442c97bd68b211d01d48,xbox-01,8,166,323423.34,97,531,2785,2566,320.3971,2067.773,2243,3,2067.773,1227314.5,17,11,2267,70,15760.31,1831388.9,313,25,2263956.8,9372,24
0,BeardedBlair,account.2f5e71dc11c842479ff42b444981aeba,xbox-02,9,198,351131.06,95,662,4003,2753,318.04224,2037.886,2834,12,2037.886,1885468.4,41,14,2862,44,19154.068,2632631.5,541,15,5523642.5,16179,28
0,groovepak,account.4ea62176568f4187bcacf1da1ab60c00,xbox-01,9,210,309948.6,119,517,2609,2307,336.6362,2179.875,2386,6,2179.875,2475490.2,37,7,2418,24,10198.222,2421478.8,566,72,3130434.5,10351,32
0,CureCFdad1,account.91bd5f5df7664658beaa17ade1b53c1a,xbox-02,10,146,301800.22,95,497,2380,2528,370.41183,2078.631,1876,7,2078.631,512528.9,8,12,1896,35,5303.9644,1316664.9,228,18,2130970.8,8756,20
0,RealRecognzeRio,account.92c3124eeea846ceb16f63a0b01d2d29,xbox-01,10,133,305960.44,108,612,1753,2796,202.4002,2083.964,1243,4,2083.964,2008049.5,12,11,1472,29,23419.969,1640566.1,623,24,1840947.2,6463,229
0,TotallyBogusBro,account.a3db610632d645b4a3f092307f2b61ab,xbox-02,11,428,465017.72,108,935,2693,4112,306.1533,2191.538,2500,11,2191.538,3467718.5,236,11,2554,57,43866.516,1822837.5,414,31,3030895.8,9787,55
0,HaZeRdOu5CuSh,account.30e5e802871948b0b402591dda9cc779,xbox-01,11,208,354290.06,101,591,1587,2928,267.52664,1967.029,1721,4,1967.029,102884.78,0,13,1748,19,18764.328,1351517.8,196,42,1641624.5,6520,28
0,k0n5truct,account.47033f784c0b456eb6d518f36e55fac7,xbox-01,12,276,551939.06,113,1034,4223,5027,346.78018,2048.042,1837,8,2048.042,1817064.4,46,13,1921,33,6670.5107,1768193.6,491,101,3137480.2,10241,84
0,stevecarsonr,account.2acf93114d684e78801fdb26da585fa2,xbox-02,12,162,347413.53,92,399,2839,2897,269.00815,2022.254,2296,3,2022.254,2163953.5,49,9,2321,17,8601.541,1688899.0,385,30,2348995.5,9814,25
0,NinjaSkiLL,account.891597af50724cc199a5141c26eac48e,xbox-02,13,26,59623.227,24,111,417,571,328.93817,2180.743,175,4,2180.743,317557.34,4,16,190,6,1576.6212,148597.14,35,10,218229.72,1086,15
0,OrTerreur47auto,account.34e0f64eb72a4c9cbdff2621b53b1874,xbox-01,13,216,494618.2,119,1169,2598,4403,414.33765,2178.127,1819,3,2178.127,3923299.2,77,13,1924,30,6641.1147,2224410.5,636,79,4003333.2,12796,105
0,PURPMAN478,account.cb50bd3f0caa461cac06c25a9ec730f7,xbox-02,14,349,924003.75,107,1549,6559,8983,417.77258,2205.498,2366,7,2205.498,2003739.4,37,18,2522,25,3990.381,1688905.4,378,44,2577631.5,10716,158
0,PK Ripper rider,account.3957b392169740b79fc7f08917646c3e,xbox-01,14,142,180612.12,109,270,1118,1544,293.8587,2004.088,1671,5,2004.088,1837445.6,32,17,1729,25,16197.702,2102032.2,666,50,1570844.1,5372,58
0,Runknownplayer,account.d733d30e694642b78c389767d9cc904e,xbox-01,15,275,324287.88,115,584,1943,2277,492.8043,2181.764,1916,3,2181.764,2315714.8,56,11,1948,46,12365.309,1982693.0,535,76,2354611.2,10600,33
0,Ermazing,account.c269d18b095f414bbae48b2e593ea458,xbox-02,15,211,337455.47,95,591,1740,2737,368.4403,2200.242,1241,3,2200.242,1899967.0,43,11,1335,22,12520.586,1470743.8,512,89,1315316.1,6860,94
0,GODFATHER 876,account.287c3c7d1a46459eb8507224b6450dcc,xbox-01,16,171,267104.38,97,402,4867,2068,280.5777,2188.081,2153,3,2188.081,1632212.9,35,10,2192,57,3579.0303,1879142.4,398,22,2025669.5,12124,39
0,lVlountainlVlan,account.ea60163f4dd84eb28aee030f295eb269,xbox-02,16,111,176969.98,96,337,944,1465,377.1448,2186.198,749,5,2186.198,491447.22,9,13,777,31,2171.9626,612067.25,134,16,866167.9,3534,28
0,TotallyBogusBro,account.a3db610632d645b4a3f092307f2b61ab,xbox-01,17,428,465017.72,108,935,2693,4112,306.1533,2191.538,2500,11,2191.538,3467718.5,236,11,2554,57,43866.516,1822837.5,414,31,3030895.8,9787,55
0,Mr ZELEZNAK,account.5590f8e1d67e4c67ad8a5b092ba7d8c3,xbox-02,17,81,116882.0,80,157,3493,827,201.1921,2119.949,2903,4,2119.949,906652.94,10,5,2903,35,19422.025,2071806.9,224,15,2970388.5,9142,0
0,itsNewRaggi,account.b9a605d65b8f40838182d59d72a7375a,xbox-01,18,140,318400.38,66,468,1580,2948,381.40878,1994.494,932,9,1994.494,1209654.9,12,13,1046,28,9123.948,1126304.0,320,51,1737419.8,6364,115
0,ChroIVIe 704,account.3f6e9ccb9f9942e7979f76e51c2c6bc3,xbox-02,18,77,146083.83,77,180,869,1160,204.40883,1991.653,901,2,1991.653,39741.277,3,9,932,5,6869.6895,990232.5,267,9,1867220.2,4897,31
0,stevecarsonr,account.2acf93114d684e78801fdb26da585fa2,xbox-01,19,162,347413.53,92,399,2839,2897,269.00815,2022.254,2296,3,2022.254,2163953.5,49,9,2321,17,8601.541,1688899.0,385,30,2348995.5,9814,25
0,BiassedPanda468,account.99d25ee48a2f41aca8c93e1d70f1db58,xbox-02,19,65,72747.75,116,108,1652,485,431.0131,1984.174,2555,4,1984.174,3283661.8,45,4,2555,95,17103.209,1826516.0,170,67,2545547.0,10008,0
0,BeardedBlair,account.2f5e71dc11c842479ff42b444981aeba,xbox-01,20,198,351131.06,95,662,4003,2753,318.04224,2037.886,2834,12,2037.886,1885468.4,41,14,2862,44,19154.068,2632631.5,541,15,5523642.5,16179,28
0,Swindoobie,account.573f1f930bc14c989edbc43140b309aa,xbox-02,20,41,71212.24,71,141,509,614,326.4808,1944.61,258,3,1944.61,78467.51,0,12,276,4,4766.6323,260000.08,62,19,505099.5,1496,18
0,Makyio,account.29008cc8d07b4f5b9aac8c76ecc1343b,xbox-02,21,101,168903.7,108,248,1823,1249,270.42053,2132.617,1567,3,2132.617,923460.9,19,8,1577,39,15920.833,1325577.9,214,37,2350411.5,6799,10
0,BlastedCannon82,account.38822637d0424a6eac41d029c5955f5a,xbox-01,21,107,172275.52,107,321,5768,1453,417.01297,2192.088,1225,2,2192.088,2881745.8,25,7,1270,23,10534.112,1479489.6,392,49,2491706.2,6551,45
0,Ssgt HurleyUSMC,account.4965713afddc49dda871e730ca3c749a,xbox-01,22,86,170042.08,118,194,8701,1476,176.12303,2172.394,2348,3,2172.394,2774358.8,189,6,2352,57,4404.1406,2376922.8,247,73,1645479.0,15029,4
0,Tagga 99,account.b04156678bb8470cb0c3ff5b9a31d6f1,xbox-02,22,123,216356.81,86,367,1222,1847,377.6886,2191.438,617,6,2191.438,1628018.4,98,10,725,21,9779.64,939070.06,365,45,1230325.6,4274,109
0,BLAM3L3SS,account.9503fe13e15d4ff895903fcbb83b33bf,xbox-02,23,134,279699.84,76,493,895,2345,328.85706,2009.874,619,3,2009.874,749579.25,12,13,709,10,3216.704,812169.3,275,25,1377136.8,3243,90
0,RockThrower3162,account.857cf3e1b4af4e5f98d96a78c949323a,xbox-01,23,153,249413.72,91,475,1919,1956,461.00742,2190.401,2035,4,2190.401,3935913.2,135,10,2057,57,13390.107,1750857.4,256,131,2303652.2,8678,22
0,RandyMarsh39,account.05d52ccb3695455aa681d9c0c32efc25,xbox-02,24,55,109826.51,67,224,980,930,312.0942,1975.583,849,5,1975.583,627105.2,13,10,852,22,3000.2014,527000.5,81,9,752410.75,4324,3
0,CODGamer142659,account.4ba73840768f4b74bcaa860320bd4991,xbox-01,24,101,182880.06,67,401,2355,1549,333.58188,2029.228,1604,6,2029.228,628126.4,19,9,1614,48,13984.521,1511523.5,183,12,2415308.2,8391,10
0,LNKtch0rr0,account.e706fd92602b4a39b2490b307d02924a,xbox-01,25,190,357287.3,103,728,3678,3064,324.99097,2183.59,2490,6,2183.59,1622538.0,33,11,2513,71,21694.092,1835979.8,321,48,2715629.0,11145,23
0,PUBG NOOB 762,account.280037aa96614b2b87f6c19dbbb9d401,xbox-02,25,200,247680.17,105,449,1405,2206,257.94446,2190.914,1617,11,2190.914,6286756.0,1087,11,1656,56,52129.098,1963424.1,839,49,2637107.5,6671,39
0,KingOfPubG330,account.5edd0e31d4ac47f9b7d11aa4369cb93a,xbox-01,26,135,257301.53,101,469,2248,2244,284.90735,1979.091,2294,8,1979.091,875645.7,27,10,2314,38,25159.928,1786011.6,242,31,3257028.5,11042,20
0,Runknownplayer,account.d733d30e694642b78c389767d9cc904e,xbox-02,26,275,324287.88,115,584,1943,2277,492.8043,2181.764,1916,3,2181.764,2315714.8,56,11,1948,46,12365.309,1982693.0,535,76,2354611.2,10600,33
0,BRAZIL W KILLER,account.775d6d251f614e94843cc599a91f3066,xbox-02,27,185,465621.44,117,826,2715,4401,369.28284,2191.744,1486,9,2191.744,3017869.8,85,15,1615,31,10895.442,1403895.0,430,29,2270374.2,7348,129
0,xII Davi IIx,account.44a8833cd33c427fb5f27cbe4ce85e19,xbox-01,27,196,490890.0,102,938,3208,4409,395.1914,2195.826,1794,5,2195.826,2615818.5,70,14,1907,37,16383.462,1788488.5,501,74,2893786.0,8746,113
0,SquareRumble108,account.028fdf5943a44867aafa55dc125d6b57,xbox-02,28,108,211471.58,110,309,960,1817,193.49178,2142.807,2028,7,2142.807,353992.8,12,9,2044,13,6192.403,1409046.8,315,3,2185906.8,5384,16
0,GREED907,account.fef6acca45a34efea81feefdfcafb738,xbox-01,28,223,273087.47,108,458,1333,2173,399.14722,2154.8,1549,4,2154.8,1917433.9,29,11,1619,37,12440.152,1637721.0,452,69,2893485.2,7549,70
0,SmokyGuitar1470,account.c4362843975f4e39930996441f8d27b5,xbox-01,29,171,321700.66,64,472,2904,2770,433.02,2172.272,1450,4,2172.272,2396843.5,66,13,1468,27,8641.213,1214327.9,181,37,2131730.0,7595,18
0,Oilersfan74,account.166d81fc85534147b1b4bf2e537d5077,xbox-02,29,258,496847.47,120,822,4492,4016,397.2331,2189.345,4156,3,2189.345,3592398.0,57,11,4220,182,35318.77,3551210.8,743,116,4822258.0,20648,64
0,BadBatch5040,account.b5fc6f9f7345407fb718491f5692c834,xbox-01,30,137,309586.53,119,606,3853,2496,240.44795,1987.824,4384,4,1987.824,1963588.5,32,6,4385,109,29101.352,2791350.5,136,125,4123323.8,17973,1
0,Tech Joist,account.944e42163756400eb158de36455cc683,xbox-02,30,295,754703.25,110,1657,2731,7112,537.26483,2191.872,1195,3,2191.872,1724153.8,65,23,1383,21,2027.4529,1133686.9,337,57,1753882.4,6791,188
0,zCritic,account.dfea3f7020494c53afd7bdd8e2528910,xbox-02,31,439,1186084.8,116,2267,4316,11420,410.12003,2185.11,1939,4,2185.11,1551561.2,75,24,2241,24,7826.564,1913581.2,583,90,3582926.5,9843,304
0,Ermazing,account.c269d18b095f414bbae48b2e593ea458,xbox-01,31,211,337455.47,95,591,1740,2737,368.4403,2200.242,1241,3,2200.242,1899967.0,43,11,1335,22,12520.586,1470743.8,512,89,1315316.1,6860,94
0,xll Davi ll,account.44a8833cd33c427fb5f27cbe4ce85e19,xbox-02,32,196,490890.0,102,938,3208,4409,395.1914,2195.826,1794,5,2195.826,2615818.5,70,14,1907,37,16383.462,1788488.5,501,74,2893786.0,8746,113
0,jordone1,account.1ddd02a835314f60869464b60b8d878d,xbox-01,32,103,253984.36,88,425,2598,1970,374.9652,2160.39,2556,2,2160.39,3906836.2,37,7,2565,186,17924.354,1853951.1,212,67,2742265.0,12900,9
0,Brat0069,account.3520dffd3e3944e1893175cfef9e85f5,xbox-02,33,256,451671.6,119,868,1841,4068,398.84915,2194.341,3849,3,2194.341,8498114.0,124,13,4108,91,18555.578,2980070.8,812,109,1584307.9,10129,260
0,HAWK23ATX,account.db59bfe9991e4991afcf5a6b5248e68a,xbox-01,33,210,320021.6,105,507,1773,2317,472.6367,2187.475,2096,3,2187.475,2107112.0,63,10,2124,35,9154.385,1889025.8,380,24,2942142.0,9616,28
0,PUBG NOOB 762,account.280037aa96614b2b87f6c19dbbb9d401,xbox-01,34,200,247680.17,105,449,1405,2206,257.94446,2190.914,1617,11,2190.914,6286756.0,1087,11,1656,56,52129.098,1963424.1,839,49,2637107.5,6671,39
0,TotallySwAyStEd,account.b8f37a222ca94c2181b71e895c227291,xbox-02,34,183,316266.53,94,629,1660,2687,570.3135,2176.928,1159,4,2176.928,610178.2,29,15,1182,20,3244.928,723334.7,126,24,956203.9,4822,23
0,BigNasstyIsHere,account.7f45d739e59b44b7ba1f46f30e38b4c2,xbox-01,35,174,356566.25,104,528,3525,3159,342.0686,2007.594,1191,8,2007.594,624131.25,7,15,1287,29,14655.897,1284362.0,414,26,2063100.0,6642,96
0,XsoiledtrojanX,account.bc74ef2e0525465e8558b6bf1b638835,xbox-02,35,168,234303.95,98,321,1112,1886,295.30927,2040.504,886,7,2040.504,720891.1,14,13,967,17,3586.5698,1110827.5,385,21,1579248.9,4669,82
0,UNKNOWN SCRUBx,account.8868949e2d314cfeb59a1c3f1d1b122c,xbox-01,36,207,351801.2,117,748,1255,2774,427.06628,2050.169,1372,5,2050.169,3108696.2,38,13,1458,41,16040.085,1592342.9,476,46,3015208.2,6700,86
0,wtom the bombw,account.2f9c67babf564e08ad7f345973cc9582,xbox-02,36,71,129259.08,81,260,1034,1046,1217.6965,1961.881,700,6,1961.881,253371.48,2,10,713,9,3882.4219,587633.0,121,7,1129483.0,3861,13
0,MoThugz20,account.cb54077f04e0435299e1611598fa412e,xbox-01,37,118,207396.06,90,381,1982,1660,395.2991,2070.215,1694,5,2070.215,1764371.9,54,9,1709,38,24263.252,1378145.6,188,81,2122151.5,7930,15
0,Don Logan 3,account.35ba14c55a0743c0bf5151715e763e6e,xbox-02,37,241,336817.03,118,695,2509,2495,408.08163,2098.107,1404,3,2098.107,1619927.1,8,10,1479,10,4169.7324,1629779.8,428,23,2866792.5,8674,75
0,RedFacti8n,account.33205d6de65b4158980585aee0b4f5e7,xbox-01,38,159,225355.3,119,271,3239,1620,409.19,1994.515,2078,4,1994.515,4108872.5,80,7,2090,63,9987.755,2196394.0,423,34,2465356.5,13660,12
0,charles9433,account.097d644129ad41dabe2894ab22cd048e,xbox-02,38,205,585363.8,90,1270,2485,5483,426.17786,2004.138,1274,4,2004.138,878779.3,10,20,1395,10,7077.7373,1210622.6,350,42,2032464.4,6829,122
0,Felsbienchen400,account.2d77ed660a14469f9e363f5cbf4d7a4d,xbox-02,39,111,208853.14,91,364,1519,1921,550.4878,2018.383,936,8,2018.383,2467196.0,371,12,960,29,8660.34,1012120.9,294,8,1857513.0,5273,24
0,Melikdu62,account.81ec81dda1094db8a85abe63ef9b98c3,xbox-01,39,120,228936.55,104,350,2504,2059,383.71182,2182.54,1015,3,2182.54,3113290.5,62,9,1146,24,4835.995,1356359.1,547,80,1390347.0,6478,131
0,azkie,account.b452f4ee1a714f47ba928e2aa750ea4c,xbox-02,40,56,74043.82,60,141,634,571,418.59906,1981.045,563,2,1981.045,461188.88,3,9,569,4,6499.914,636452.06,148,6,1156913.4,2868,6
0,kattukis,account.7ab54d52753e41809d3ee24870db51c5,xbox-01,40,203,295629.44,98,473,1881,2427,548.15,2195.565,1269,2,2195.565,2256956.5,42,9,1326,33,7553.739,1549093.2,444,79,2355219.8,8769,57
0,FEMINISTS HAHA,account.d153b8622be341f08c38d9cbe6311e36,xbox-01,41,202,408468.53,70,676,1697,3721,436.07254,2192.39,762,4,2192.39,907746.94,13,21,889,10,5811.867,826114.0,286,50,1497171.6,4069,128
0,CyPreSS197726,account.7581d54f25fe4db087695f910a82fa86,xbox-02,41,179,257273.75,114,429,1607,1997,418.5117,2187.913,1997,6,2187.913,1641330.9,51,9,2016,26,4973.743,1288627.9,224,43,1517751.4,8479,19
0,DROSE25BULLS,account.3d5f86e7c37544fcad3f13b0d6550efd,xbox-02,42,258,305683.22,115,547,2314,2233,384.3694,1991.475,2155,7,1991.475,3615986.0,77,12,2184,52,22537.729,2186317.8,410,68,4132024.2,11610,29
0,SlateRain562611,account.136a57d6f8a6420a8923111059a26d7f,xbox-01,42,229,371919.56,113,638,2276,2887,365.84714,2189.921,2764,10,2189.921,1052680.6,9,11,2778,29,10139.533,1925842.4,282,6,3236598.8,8929,14
0,JonFriendly,account.14731f042cdb45fa8fd4edb5f47ac29e,xbox-01,43,181,315367.6,117,528,2273,2637,390.10095,2190.704,1629,5,2190.704,4062985.0,177,11,1683,59,4760.6357,1515523.9,376,62,1899044.2,9884,54
0,xxcas1usxx,account.3c5acd9081a24c989a6c569406ed9426,xbox-02,43,37,54278.234,63,101,1703,433,250.13066,2184.617,1067,4,2184.617,400900.88,7,5,1067,23,5503.81,779415.6,67,4,1164611.5,3840,0
0,xx SCARFOOT xx,account.1f6fd03b41e945a7a8db1f744b052f2c,xbox-02,44,148,206675.33,112,376,1686,1549,526.37665,2194.968,842,11,2194.968,1750119.6,31,12,889,33,12088.181,1022135.56,284,131,1854347.1,5924,48
0,DROSE25BULLS,account.3d5f86e7c37544fcad3f13b0d6550efd,xbox-01,44,258,305683.22,115,547,2314,2233,384.3694,1991.475,2155,7,1991.475,3615986.0,77,12,2184,52,22537.729,2186317.8,410,68,4132024.2,11610,29
0,BainHawk,account.885cdcd673cf46139869c5add32ec163,xbox-01,45,92,167903.84,90,382,5693,1388,441.5497,2186.038,1471,5,2186.038,1489525.9,42,8,1494,97,8114.459,1523233.1,271,26,1935864.4,8943,24
0,putridgasser,account.10e8be78637f4b2d91ff200406304cb4,xbox-02,45,159,323937.12,131,450,1641,2531,318.2212,2194.049,2289,5,2194.049,1078731.5,10,11,2312,15,15505.628,1771925.1,303,29,3505808.0,9311,23
0,DetectiveBrisco,account.df569a84d89a4d908343d7305ed5df09,xbox-02,46,119,216580.7,107,453,951,1827,424.64267,1989.397,917,3,1989.397,1007106.06,14,13,958,47,7349.3413,942246.2,265,21,924510.25,3790,41
0,ADogNamedBird,account.f3696329f5b040f7b26b46f4850f8ab2,xbox-01,46,131,209073.14,98,380,1075,1837,466.54147,2184.018,877,3,2184.018,780138.06,16,12,989,18,22462.14,1139563.0,459,22,1439130.8,4389,112
0,Maggioo10494,account.6d1639c33cb74c68a1f5cdcf5d7269f4,xbox-02,47,201,286633.5,119,495,1380,2206,511.72574,2193.807,1369,10,2193.807,1869393.0,37,14,1416,23,895.468,1503352.4,417,29,1386509.6,6158,48
0,Starlord0664,account.87b636e24bc94357b53f0f2354046c35,xbox-01,47,92,168458.8,119,263,3228,1303,410.3905,2098.735,1940,4,2098.735,3629337.8,27,9,1958,84,23225.611,1921662.9,411,63,3146359.5,9303,18
0,Oldbeefstew62,account.7bffbc0f240041569727c008a3cb3506,xbox-02,48,50,98385.1,83,161,1430,804,259.38876,2180.692,1167,2,2180.692,3551356.0,79,7,1181,18,7855.9097,1056430.2,181,32,1224017.5,3948,14
0,MORICAN69,account.4dbc5ce83ab7470397e9ac2b9248a5f3,xbox-01,48,164,365506.6,118,748,4408,3289,426.4992,2179.581,3348,8,2179.581,2189708.2,92,13,3357,99,11114.939,1978087.4,156,39,2449742.0,14292,9
0,bwilk13,account.9c97c9e05b7d46d1813cd2e1244cedad,xbox-01,49,178,205256.73,116,376,3249,1628,331.22214,2033.038,1680,7,2033.038,1765670.0,32,10,1700,20,7568.8657,1948905.6,334,20,2980289.0,12449,20
0,PicanteBike2052,account.49ee09c0f1564302991380ddfd603b07,xbox-02,49,224,258507.67,116,607,3359,2243,239.40738,2189.576,1923,10,2189.576,3683533.2,202,11,1936,49,15685.867,1680662.8,389,50,2386030.2,7204,13
0,AhkmedJabar II,account.22886c4918f547d3848d10b2ce6108cb,xbox-01,50,118,240092.61,118,244,2048,1941,228.88553,2124.474,1986,5,2124.474,1397105.9,13,8,1999,38,9662.675,1840690.5,417,24,1799605.8,8408,13
0,coachquinn,account.160f6b501f104f74af5dbcc9e2fcdbd3,xbox-02,50,94,133066.78,112,154,553,1056,242.48656,2168.228,826,3,2168.228,885220.94,9,7,864,10,14077.7,924640.56,351,8,1187431.6,3812,38
0,i AIex vZ,account.b57e7cb9f9174f51a9ec95c5a5fc610c,xbox-01,51,192,468271.9,111,1204,1544,4352,527.1572,2202.656,663,4,2202.656,1677530.8,64,17,884,17,2693.8115,1098366.8,433,66,1599245.5,5343,222
0,mogumogu1225,account.e6c2566ab8e04db685bdcd57311dfa33,xbox-02,51,61,133608.89,91,202,2433,1102,346.9794,2182.506,995,3,2182.506,1182201.0,12,8,1015,29,10915.431,877962.9,229,100,1183139.5,4757,20
0,TravDeuce22,account.6b9307ed24b2434a8f249427d03291b7,xbox-01,52,134,192390.05,116,353,2053,1442,374.953,2186.819,1552,6,2186.819,3150703.8,153,9,1597,58,18288.885,1802744.4,513,20,1945795.1,6001,46
0,NBK IceNine,account.b26acab441c3488f8e32ca9d26b986df,xbox-02,52,60,127215.734,55,261,1999,1058,336.95816,2035.246,1320,2,2035.246,930043.8,25,8,1331,37,12313.885,1277070.2,193,8,1929137.9,6249,11
0,xSamurai John x,account.370f000b7e4842649ce193c1b960451b,xbox-02,53,54,141048.19,79,162,834,1094,328.2073,1988.551,1582,2,1988.551,253400.9,5,6,1584,10,5354.955,1240083.2,108,30,1407983.9,6078,2
0,sk Systematic,account.7b9195b704724064b9d2a77c55fd32cd,xbox-01,53,262,349372.78,106,750,4055,3195,202.64008,1961.438,1499,13,1961.438,672078.75,8,14,1518,29,20809.027,1166697.9,217,120,2017731.2,8534,19
0,skyleedan1823,account.4dff73ce770a442ab19bd0313ca0af70,xbox-01,54,88,157708.89,109,314,4263,1388,228.88849,2191.354,1500,9,2191.354,3321332.5,84,10,1541,45,28530.45,1810724.6,550,81,2606024.8,9107,41
0,bboyjcv96,account.0e977e42a7864809939e5ec225f9168f,xbox-02,54,99,179597.33,101,328,927,1544,441.12125,2183.737,518,3,2183.737,1332461.6,12,15,591,10,3917.5476,677054.3,231,32,1030710.6,2926,75
0,KINGPLAYER JAY,account.1eb95610bbae41efbeca4b6d52e01882,xbox-01,55,84,154833.94,90,317,3912,1262,337.53152,1973.98,1644,5,1973.98,1539288.6,87,8,1647,51,6237.7427,1553741.9,187,44,1688304.2,7588,3
0,LiQU1D SWORDS,account.b8871989e0cf4df688a93e2d7e478746,xbox-02,55,82,188558.58,106,305,1666,1693,349.5301,2046.972,765,3,2046.972,898943.5,13,11,826,11,3914.5625,870799.25,268,27,1398829.2,4402,61
0,Zacharronii89,account.2cbddb1fef2841aba2f4f1b3d9e315c4,xbox-01,56,117,198752.34,91,343,2481,1473,280.1337,2178.727,2875,4,2178.727,3254438.0,86,7,2879,98,27034.89,2365338.2,264,15,3474370.5,10546,4
0,skyleedan1823,account.4dff73ce770a442ab19bd0313ca0af70,xbox-02,56,88,157708.89,109,314,4263,1388,228.88849,2191.354,1500,9,2191.354,3321332.5,84,10,1541,45,28530.45,1810724.6,550,81,2606024.8,9107,41
0,SSP16,account.cc51b71fd10949b0b7e982dd64304dde,xbox-02,57,9,40565.953,24,62,306,335,236.55278,1983.518,347,4,1983.518,262264.1,4,8,351,5,2211.2485,278531.8,51,3,371784.16,1500,4
0,iNoerrr,account.2fc4429a2b764b50b620a891fc587237,xbox-01,57,183,280072.66,114,652,3270,2279,382.02243,2192.154,1422,3,2192.154,2068610.2,20,10,1514,39,26373.646,1788855.9,534,31,3421130.0,10011,92
0,krull22,account.5259210b7a89471c81eba816e39be2cf,xbox-01,58,226,374808.44,120,569,2605,3083,319.90985,2011.177,2778,11,2011.177,1115324.9,23,14,2797,26,25772.494,1851882.9,280,13,2607803.0,11213,19
